BRC code|species|fam|famA|OrdA|NS|CS|RS|Chg|Hght|Len|P1|P2|LF1|LF2|W|Clone1|Clone2|E1|E2|C|NBI|NEur|SBI|SEur|Origin|GB|IR|CI|Tjan|Tjul|Prec|Co|Br Habitats|L|F|R|N|S|Source for max height|Comment on life form|Comment on clonality|Comment on N and S limits in Europe
0920  1759|ruppia_cirrhosa|Rupp|Rupp|Alis|N||s|-0.41||60.0|p||Hy||h|Irreg|Rhiz2|6|6||0.0|>65|0.0|<45||121.0|22.0|1.0|4.4|15.5|841.0|Co|21|7.0|12.0|7.0|5.0|4.0|Preston (1995)|||
0920  1758|ruppia_maritima|Rupp|Rupp|Alis|N||n|-0.34||40.0|p||Hy||h|Irreg|Rhiz2|6|6||0.0|>65|0.0|<45||363.0|80.0|3.0|4.3|14.8|1063.0|Co|21|9.0|11.0|8.0|8.0|4.0|Preston (1995)|||
0920  1760|ruscus_aculeatus|Lili|Rusc|Aspa|N||n|0.74|77.0||p||Pn||w|Rhiz1||9|2||1.0|50-55|0.0|<45||238.0|0.0|12.0|4.3|16.4|782.0||1, 3|4.0|5.0|4.0|4.0|0.0|average of CTW (1962) & Stace (1997)|||
0920  2559|sagina_apetala|Cary|Cary|Cary|N||n|0.25|15.0||a||Th||h|0||8|3||1.0|55-60|0.0|<45||2020.0|646.0|12.0|3.7|14.9|989.0||17|9.0|4.0|6.0|3.0|0.0|Stace (1997)|||
0920  1765|sagina_maritima|Cary|Cary|Cary|N||n|-0.08|15.0||a||Th||h|0||8|3||0.0|>65|0.0|<45||635.0|138.0|10.0|4.4|14.5|1072.0|Co|18, 19|9.0|7.0|7.0|4.0|4.0|Stace (1997)|||
0920  1764|sagina_nivalis|Cary|Cary|Cary|N|VU|r||3.0||p||Ch||h|0||1|6||0.0|>65|1.0|55-60||4.0|0.0|0.0|-0.2|11.4|2256.0||15|8.0|7.0|8.0|1.0|0.0|Stace (1997)|||
0920  1766|sagina_nodosa|Cary|Cary|Cary|N||n|-1.14|15.0||p||Ch|hc|h|0||5|4||0.0|>65|0.0|<45||1148.0|482.0|6.0|3.6|14.3|1089.0||11, 19|8.0|7.0|7.0|3.0|1.0|Stace (1997)|perhaps genuinely intermediate;  it depends on whether most stems die back||
0920  1767|sagina_procumbens|Cary|Cary|Cary|N||n|1.28|20.0||p||hc||h|0|Node1|5|4||0.0|>65|0.0|<45||2788.0|951.0|14.0|3.5|14.4|1106.0||6, 16, 17|7.0|6.0|6.0|5.0|1.0|Stace (1997)||rooting of prostrate stems may occasionally result in clonal patches (CPE)|
0920  1768|sagina_saginoides|Cary|Cary|Cary|N||s|-0.77|10.0||p||Ch||h|0||1|6||0.0|>65|0.0|<45||55.0|0.0|0.0|0.2|11.2|1851.0||7, 15|8.0|7.0|6.0|2.0|0.0|Stace (1997)|||
0920  1769|sagina_subulata|Cary|Cary|Cary|N||n|-0.44|10.0||p||Ch||h|0||7|3||0.0|>65|0.0|<45||654.0|49.0|11.0|3.7|13.9|1291.0||8, 10|8.0|6.0|6.0|4.0|0.0|Stace (1997)|||Native range doubtful; NS should be NA
0920  1771|sagittaria_sagittifolia|Alis|Alis|Alis|N||n|-0.44||95.0|p||Hy||h|DRg||5|4||0.0|>65|0.0|<45||640.0|114.0|0.0|3.7|15.8|747.0||13, 14|7.0|11.0|7.0|6.0|0.0|average of CTW (1962) and Stace (1997)|||
0920  2242|salicornia|Chen|Amar|Cary|N||n|-0.82|36.0||a||Th||h|0||6|6||0.0|>65|0.0|<45||511.0|144.0|6.0|4.3|14.9|1107.0|Co|21|9.0|7.0|8.0|6.0|8.0|average of species|||
0920  1774|salicornia_dolichostachya|Chen|Amar|Cary|N||n||45.0||a||Th||h|0||5|3|||||||154.0|21.0|0.0|4.3|15.7|854.0|Co|21|9.0|8.0|8.0|6.0|9.0|Stace (1997)|||
0920  1775|salicornia_europaea|Chen|Amar|Cary|N||n||35.0||a||Th||h|0||6|6|||||||241.0|77.0|1.0|4.5|15.2|1038.0|Co|21|9.0|8.0|8.0|6.0|9.0|Stace (1997)|||
0920  4326|salicornia_europaea_agg.|Chen|Amar|Cary|N||n||38.0||a||Th||h|0||6|6||0.0|>65|0.0|<45||340.0|96.0|5.0|4.5|15.2|1038.0|Co|21|9.0|8.0|8.0|6.0|9.0|Stace (1991), average of 3 spp.|||
0920  1776|salicornia_fragilis|Chen|Amar|Cary|N||s||40.0||a||Th||h|0||7|1|||||||98.0|35.0|0.0|4.5|15.7|884.0|Co|21|9.0|8.0|8.0|6.0|9.0|Stace (1997)|||
0920  1778|salicornia_nitens|Chen|Amar|Cary|N||r||25.0||a||Th||h|0||8|1|||||||23.0|1.0|0.0|4.2|15.7|821.0|Co|21|9.0|7.0|8.0|6.0|9.0|Stace (1997)|||
0920  1779|salicornia_obscura|Chen|Amar|Cary|N||r||40.0||a||Th||h|0||7|1|||||||13.0|0.0|0.0|4.1|16.4|712.0|Co|21|9.0|8.0|8.0|6.0|9.0|Stace (1997)|||
0920  4327|salicornia_procumbens_agg.|Chen|Amar|Cary|N||n||35.0||a||Th||h|0||5|3||0.0|>65|0.0|<45||175.0|42.0|0.0|4.3|15.7|854.0|Co|21|9.0|8.0|8.0|6.0|9.0|Stace (1991), average of 3 spp.|||
0920  1780|salicornia_pusilla|Chen|Amar|Cary|N||s|-0.21|25.0||a||Th||h|0||7|1||1.0|50-55|0.0|45-50||84.0|11.0|0.0|4.6|16.2|791.0|Co|21|9.0|6.0|8.0|6.0|5.0|Stace (1997)|||
0920  1781|salicornia_ramosissima|Chen|Amar|Cary|N||n||40.0||a||Th||h|0||8|2|||||||224.0|16.0|2.0|4.4|15.7|862.0|Co|21|9.0|7.0|8.0|5.0|9.0|Stace (1997)|||
0920  1784|salix_alba|Sali|Sali|Malp|AR|||0.02|2500.0||p||Ph||w|0||8|4|||||||1770.0|568.0|8.0|3.7|15.1|938.0||14|6.0|7.0|8.0|8.0|0.0|Meikle (1984)|||
0920  1785|salix_arbuscula|Sali|Sali|Malp|N||s|-0.12|70.0||p||Pn||w|0||1|3||0.0|>65|1.0|55-60||48.0|0.0|0.0|0.0|11.5|1965.0||15, 16|8.0|5.0|7.0|2.0|0.0|Meikle (1984)|||
0920  1787|salix_aurita|Sali|Sali|Malp|N||n|-0.01|250.0||p||Pn||w|0||5|3||0.0|>65|0.0|<45||2096.0|850.0|1.0|3.4|14.2|1190.0||1, 16|7.0|8.0|4.0|3.0|0.0|Meikle (1984)|||
0920  1788|salix_caprea|Sali|Sali|Malp|N||n|0.34|1000.0||p||Ph||w|0||5|5||0.0|>65|0.0|<45||2412.0|620.0|3.0|3.4|14.6|1080.0||1|7.0|7.0|7.0|7.0|0.0|Meikle (1984)|||
0920  1789|salix_cinerea|Sali|Sali|Malp|N||n|0.84|800.0||p||Ph||w|0||5|4||0.0|>65|0.0|<45||2590.0|934.0|12.0|3.5|14.5|1096.0||1, 11|7.0|8.0|6.0|5.0|0.0|Meikle (1984) - average of subspecies|||
0920  1793|salix_fragilis|Sali|Sali|Malp|AR|||0.26|1500.0||p||Ph||w|0||7|4|||||||1980.0|530.0|6.0|3.6|15.0|955.0||1, 14|6.0|8.0|7.0|7.0|0.0|Meikle (1984)|||
0920  1794|salix_herbacea|Sali|Sali|Malp|N||n|-0.33|6.0||p||Ch||w|Rhiz2||1|3||0.0|>65|0.0|<45||391.0|68.0|0.0|2.2|12.3|1849.0||15|8.0|5.0|3.0|2.0|0.0|Meikle (1984)|||
0920  1795|salix_lanata|Sali|Sali|Malp|N|VU|r|0.07|100.0||p||Pn||w|0||1|6||0.0|>65|1.0|55-60||15.0|0.0|0.0|-0.8|10.8|1723.0||15|8.0|6.0|7.0|3.0|0.0|Meikle (1984)|||
0920  1796|salix_lapponum|Sali|Sali|Malp|N||s|-0.73|100.0||p||Pn||w|0||2|4||0.0|>65|0.0|<45||101.0|0.0|0.0|0.2|11.3|1956.0||15|8.0|6.0|6.0|3.0|0.0|Meikle (1984)|||
0920  1797|salix_myrsinifolia|Sali|Sali|Malp|N||n|0.93|300.0||p||Pn|Ph|w|0||4|4||0.0|>65|0.0|<45||276.0|21.0|0.0|1.8|13.0|1253.0||13, 14, 16|6.0|8.0|5.0|4.0|0.0|Meikle (1984)|||
0920  1798|salix_myrsinites|Sali|Sali|Malp|N||s|-0.58|40.0||p||Ch|Pn|w|0||1|3||0.0|>65|1.0|55-60||78.0|0.0|0.0|0.3|11.4|1854.0||15, 16|8.0|5.0|6.0|2.0|0.0|Meikle (1984)|||
0920  1799|salix_pentandra|Sali|Sali|Malp|N||n|0.11|700.0||p||Ph||w|0||5|4||0.0|>65|0.0|<45||700.0|305.0|0.0|3.0|14.0|1114.0||1|7.0|8.0|6.0|4.0|0.0|Meikle (1984)|||
0920  1800|salix_phylicifolia|Sali|Sali|Malp|N||n|-0.14|400.0||p||Ph|Pn|w|0||2|6||0.0|>65|1.0|50-55||456.0|7.0|0.0|1.7|12.7|1412.0||14, 16|7.0|8.0|5.0|4.0|0.0|Stace (1997)|||
0920  1801|salix_purpurea|Sali|Sali|Malp|N||n|-0.01|300.0||p||Pn|Ph|w|0||7|4||0.0|55-60|0.0|<45||1189.0|379.0|3.0|3.4|14.8|984.0||11, 14|8.0|9.0|7.0|5.0|0.0|"CTW (1962);  Meikle (1984) ""occasionally 5 m"""|||
0920  1802|salix_repens|Sali|Sali|Malp|N||n|-0.42|150.0||p||Pn||w|Rhiz2||5|4||0.0|>65|0.0|<45||1624.0|459.0|3.0|3.5|14.0|1205.0||10, 19|8.0|7.0|6.0|3.0|0.0|Meikle (1984)|||
0920  1803|salix_reticulata|Sali|Sali|Malp|N||s|-0.17|15.0||p||Ch||w|Rhiz1||1|6||0.0|>65|0.0|<45||25.0|0.0|0.0|-0.1|11.3|2081.0||15, 16|7.0|6.0|8.0|3.0|0.0|Meikle (1984)|||
0920  1804|salix_triandra|Sali|Sali|Malp|AR|||-0.06|1000.0||p||Ph||w|0||7|5|||||||862.0|105.0|4.0|3.7|15.6|813.0||11, 13, 14|7.0|8.0|7.0|5.0|0.0|Meikle (1984)|||
0920  1805|salix_viminalis|Sali|Sali|Malp|AR|||0.61|600.0||p||Ph||w|0||7|5|||||||2194.0|780.0|11.0|3.7|14.8|1030.0||11, 13, 14|7.0|8.0|6.0|6.0|0.0|Meikle (1984)|||
0920  5441|salsola_kali|Chen|Amar|Cary|N||n|-0.61|50.0||a||Th||h|0||8|4||0.0|60-65|0.0|<45||388.0|109.0|11.0|4.5|14.9|1008.0|Co|19|9.0|6.0|7.0|8.0|3.0|Stace (1997)|||
0920  1810|salvia_pratensis|Lami|Lami|Lami|||s|-0.75|90.0||p||hc||h|0||7|3||0.0|55-60|0.0|<45||36.0|0.0|1.0|3.7|16.3|733.0||3, 7|8.0|3.0|8.0|4.0|0.0|average of CTW (1962) and Stace (1997)|||
0920  1812|salvia_verbenaca|Lami|Lami|Lami|N||n|-0.51|80.0||p||hc||h|0||9|1||1.0|55-60|0.0|<45||481.0|20.0|12.0|4.1|16.1|748.0||3, 7|8.0|3.0|7.0|2.0|0.0|CTW (1962)|||
0920  1814|sambucus_ebulus|Capr|Capr|Dips|AR|||-0.17|150.0||p||hc||h|Rhiz2||8|3|||||||533.0|147.0|2.0|3.8|15.3|913.0||3|7.0|5.0|8.0|7.0|0.0|Stace (1991)|||
0920  1815|sambucus_nigra|Capr|Capr|Dips|N||n|-0.75|1000.0||p||Ph||w|0||7|3||0.0|60-65|0.0|<45||2457.0|919.0|14.0|3.6|14.7|1061.0||3, 17|6.0|5.0|7.0|7.0|0.0|Stace (19910|||
0920  1816|sambucus_racemosa|Capr|Capr|Dips|AN|||0.79|400.0||p||Ph||w|0||5|6|c|||||NHem|360.0|3.0|0.0|2.3|13.6|1048.0||1, 3|6.0|5.0|6.0|7.0|0.0|Stace (1997)|||
0920  1817|samolus_valerandi|Prim|Prim|Eric|N||n|-0.42|45.0||p||hc||h|0||8|6||0.0|60-65|0.0|<45||845.0|411.0|12.0|4.3|15.1|1013.0||11|8.0|8.0|8.0|5.0|2.0|Stace (1991)|||
0920  5442|sanguisorba_minor|Rosa|Rosa|Rosa|N||n|-0.16|50.0||p||hc||h|0||8|4||0.0|55-60|0.0|<45||1216.0|84.0|6.0|3.7|15.6|844.0||7|7.0|4.0|8.0|3.0|0.0|Stace (1991)|||
0920  1818|sanguisorba_officinalis|Rosa|Rosa|Rosa|N||n|-0.23|120.0||p||hc||h|0||5|6||0.0|>65|0.0|<45||946.0|12.0|0.0|3.2|15.1|938.0||6|7.0|7.0|6.0|5.0|0.0|Stace (1997)|||
0920  1819|sanicula_europaea|Apia|Apia|Apia|N||n|-0.98|40.0||p||hc||h|0|Rhiz1|7|3||0.0|60-65|0.0|<45||2025.0|634.0|0.0|3.5|14.7|1090.0||1|4.0|5.0|7.0|5.0|0.0|Stace (1997)||slowly produces clones because long-lived (CPE)|
0920  1821|saponaria_officinalis|Cary|Cary|Cary|AR|||0.29|90.0||p||hc||h|Rhiz2||7|3|||||||1246.0|256.0|9.0|3.9|15.5|890.0||3, 17|8.0|5.0|6.0|6.0|0.0|Stace (1997)|||
0920  1777|sarcocornia_perennis|Chen|Amar|Cary|N||s|-0.22|30.0||p||Ch||h|0||9|1||1.0|55-60|0.0|<45||80.0|4.0|1.0|4.4|16.4|702.0|Co|21|9.0|8.0|8.0|6.0|6.0|Stace (1997)|||
0920  1825|saussurea_alpina|Aste|Aste|Aste|N||n|-0.51|45.0||p||hc||h|Stol1||1|5||0.0|>65|0.0|<45||237.0|21.0|0.0|1.6|11.9|2010.0||7, 15, 16|8.0|6.0|6.0|3.0|0.0|Stace (1997)|CTW treat as a chamaephyte, but better as a hemicryptophyte, as it dies back to ground level in winter.||
0920  1826|saxifraga_aizoides|Saxi|Saxi|Saxi|N||n|-0.61|20.0||p||Ch||h|Node2||1|3||0.0|>65|0.0|<45||422.0|17.0|0.0|1.7|12.3|1799.0||7, 11, 15, 16|8.0|9.0|6.0|2.0|0.0|CTW (1962)|||
0920  1827|saxifraga_cernua|Saxi|Saxi|Saxi|N|VU|r||15.0||p||hc||h|DRa|DRi|1|6||0.0|>65|0.0|<45||5.0|0.0|0.0|0.5|11.7|2265.0||15, 16|6.0|6.0|7.0|1.0|0.0|Stace (1997)|||
0920  1828|saxifraga_cespitosa|Saxi|Saxi|Saxi|N|VU|r|-0.1|10.0||p||Ch||h|0||1|6||0.0|>65|1.0|50-55||13.0|0.0|0.0|-0.4|10.7|2003.0||15, 16|7.0|5.0|7.0|1.0|0.0|Stace (1997)|||
0920  1830|saxifraga_granulata|Saxi|Saxi|Saxi|N||n|-0.26|36.0||p||hc||h|DRa||7|3||0.0|60-65|0.0|<45||975.0|6.0|0.0|3.1|15.1|853.0||6, 7|8.0|5.0|6.0|4.0|0.0|average of Butcher (1961) and Stace (1991)|produces bulbils;  perhaps to some extent a bulbil-therophyte||
0920  1832|saxifraga_hirculus|Saxi|Saxi|Saxi|N|VU|r|-0.3|20.0||p||hc||h|Rhiz1||2|6||0.0|>65|0.0|45-50||20.0|16.0|0.0|2.4|13.2|1253.0||11|8.0|9.0|6.0|2.0|0.0|Stace (1997)|||
0920  1833|saxifraga_hirsuta|Saxi|Saxi|Saxi|N||o|1.39|30.0||p||hc||h|Stol1||7|1||1.0|50-55|0.0|<45||0.0|36.0|0.0|5.0|14.6|1334.0||1, 15, 16|6.0|7.0|5.0|2.0|0.0|CTW (1962)|||
0920  1835|saxifraga_hypnoides|Saxi|Saxi|Saxi|N||n|-0.54|20.0||p||Ch||h|Node2||4|1||0.0|>65|1.0|50-55||406.0|61.0|0.0|2.0|12.8|1697.0||7, 15, 16|7.0|5.0|6.0|3.0|0.0|Stace (1997)|||
0920  1836|saxifraga_nivalis|Saxi|Saxi|Saxi|N||s|-0.5|15.0||p||hc||h|0||1|6||0.0|>65|0.0|50-55||72.0|1.0|0.0|0.6|11.5|2099.0||15, 16|6.0|6.0|7.0|3.0|0.0|Stace (1997)|||
0920  1837|saxifraga_oppositifolia|Saxi|Saxi|Saxi|N||n|-0.45|3.0||p||Ch||h|Node2||1|6||0.0|>65|0.0|<45||276.0|22.0|0.0|1.8|12.1|1980.0||7, 15, 16|8.0|6.0|8.0|2.0|0.0|Butcher (1961) - height of flowering stems|||
0920  1838|saxifraga_rivularis|Saxi|Saxi|Saxi|N||r|0.19|10.0||p||hc||h|Rhiz1|DRa|1|6||0.0|>65|1.0|55-60||21.0|0.0|0.0|-0.3|10.8|1941.0||11, 15|6.0|9.0|5.0|2.0|0.0|average of CTW (1962) and Stace (1997)|||
0920  5482|saxifraga_rosacea|Saxi|Saxi|Saxi|N|EW|x||20.0||p||Ch||h|0||4|2||0.0|>65|0.0|45-50||2.0|31.0|0.0|4.4|14.3|1312.0||16|7.0|4.0|8.0|4.0|0.0|Stace (1997)|||
0920  1840|saxifraga_spathularis|Saxi|Saxi|Saxi|N||o||40.0||p||hc|Ch|h|Stol1||7|0||1.0|55-60|0.0|<45||0.0|137.0|0.0|4.7|14.4|1328.0||16|6.0|8.0|3.0|2.0|0.0|Stace (1997)|intermediate||
0920  1842|saxifraga_stellaris|Saxi|Saxi|Saxi|N||n|-0.58|20.0||p||hc|Ch|h|0||1|3||0.0|>65|0.0|<45||440.0|61.0|0.0|1.8|12.3|1811.0||11, 15, 16|8.0|8.0|5.0|3.0|0.0|Stace (1997)|treated here as a wintergreen mainly hemicryptophyte, analagous to Pyrola||
0920  1843|saxifraga_tridactylites|Saxi|Saxi|Saxi|N||n|-0.12|10.0||a||Th||h|0||8|3||0.0|60-65|0.0|<45||985.0|316.0|11.0|3.9|15.3|921.0||16|7.0|2.0|7.0|2.0|0.0|Stace (1991)|||
0920  1846|scabiosa_columbaria|Dips|Dips|Dips|N||n|-0.71|70.0||p||hc||h|0||7|3||0.0|55-60|0.0|<45||804.0|0.0|0.0|3.5|15.6|831.0||7|8.0|3.0|8.0|2.0|0.0|Stace (1997)|||
0920  1847|scandix_pecten_veneris|Apia|Apia|Apia|AR|||-3.65|50.0||a||Th||h|0||8|4|||||||780.0|94.0|6.0|3.8|15.7|792.0||4|7.0|4.0|7.0|4.0|0.0|Stace (1997)|||
0920  1848|scheuchzeria_palustris|Sche|Sche|Alis|N|VU|r||22.0||p||hc||h|Rhiz2||4|6|c|0.0|>65|0.0|<45||14.0|1.0|0.0|2.2|13.9|1380.0||12|9.0|9.0|3.0|1.0|0.0|average of CTW (1962) and Stace (1997)|||
0920  1851|schoenoplectus_lacustris|Cype|Cype|Poal|N||n|0.47||210.0|p||Hy||h|Rhiz1||6|4||0.0|>65|0.0|<45||1202.0|535.0|0.0|3.7|14.9|1013.0||13, 14|8.0|11.0|7.0|6.0|0.0|average of Butcher (1961) and CTW (1962)|||
0920  1849|schoenoplectus_pungens|Cype|Cype|Poal|||r||60.0||p||Hy||h|Rhiz1||7|3||0.0|50-55|0.0|<45||0.0|0.0|1.0|6.1|16.7|869.0|Co|19|8.0|10.0|7.0|7.0|1.0|Stace (1997)|||
0920  1852|schoenoplectus_lacustris|Cype|Cype|Poal|N||n|0.67|150.0||p||Hy||h|Rhiz1||8|5||0.0|>65|0.0|<45||702.0|192.0|5.0|4.2|15.3|917.0||11, 13|9.0|10.0|8.0|7.0|3.0|Stace (1997)|||Native range doubtful
0920  1853|schoenoplectus_triqueter|Cype|Cype|Poal|N|CR|r||125.0||p||Hy||h|Rhiz1||7|5||0.0|50-55|0.0|<45||8.0|3.0|0.0|4.7|16.5|799.0||14|8.0|10.0|7.0|7.0|3.0|average of CTW (1962) & Stace (1997)|||Native range doubtful
0920  1854|schoenus_ferrugineus|Cype|Cype|Poal|N|VU|r||40.0||p||hc||h|0gr||4|3||0.0|>65|0.0|<45||3.0|0.0|0.0|0.4|12.4|1113.0||11|8.0|9.0|7.0|2.0|0.0|Stace (1997)|||
0920  1855|schoenus_nigricans|Cype|Cype|Poal|N||n|-0.53|75.0||p||hc||h|0gr||8|4||1.0|60-65|0.0|<45||763.0|484.0|4.0|3.9|13.9|1261.0||11|8.0|8.0|7.0|2.0|0.0|Stace (1997)|||Native range doubtful
0920  1856|scilla_autumnalis|Lili|Hyac|Aspa|N||s|-0.37|20.0||p||Gb||h|0tb||9|1||1.0|50-55|0.0|<45||49.0|0.0|14.0|5.9|16.2|939.0|Co|10, 18|9.0|3.0|6.0|1.0|0.0|Butcher (1961) - height of scape||Check|Native range doubtful
0920  1857|scilla_verna|Lili|Hyac|Aspa|N||n|0.12|10.0||p||Gb||h|0tb|DRg|7|1||0.0|60-65|0.0|<45||310.0|29.0|0.0|4.6|13.9|1103.0||6, 10|8.0|5.0|5.0|3.0|3.0|Butcher (1961) - height of scape||Numerous small bulbs produced;  probably a means of spread|Native range doubtful
0920   985|scirpoides_holoschoenus|Cype|Cype|Poal|N|VU|r|0.21|100.0||p||hc||h|0gr||8|4||0.0|50-55|0.0|<45||3.0|0.0|0.0|5.2|16.3|909.0|Co|19|8.0|8.0|7.0|6.0|0.0|CTW (1962)|||
0920  1861|scirpus_sylvaticus|Cype|Cype|Poal|N||n|0.02|120.0||p||hc||h|Rhiz1||7|4||0.0|>65|0.0|<45||871.0|102.0|0.0|3.4|15.2|921.0||1, 11|6.0|8.0|6.0|6.0|0.0|Stace (1997)|||
0920  1862|scleranthus_annuus|Cary|Cary|Cary|N||n|-2.68|20.0||a||Th||h|0||7|3||0.0|60-65|0.0|<45||983.0|69.0|9.0|3.6|15.2|883.0||4, 8, 10, 16|7.0|4.0|4.0|4.0|0.0|Stace (1997)|||Native range doubtful
0920  1863|scleranthus_perennis|Cary|Cary|Cary|N|EN|r|-0.11|20.0||p||Ch||h|0||7|3||0.0|60-65|0.0|<45||11.0|0.0|0.0|3.3|16.0|656.0||8, 16|8.0|3.0|4.0|2.0|0.0|Stace (1997)|||
0920  1864|scorzonera_humilis|Aste|Aste|Aste||VU|r||50.0||p||hc||h|0||7|3||0.0|60-65|0.0|<45||4.0|0.0|0.0|4.8|16.1|1097.0||6|8.0|7.0|5.0|2.0|0.0|Stace (1997)|||
0920  1865|scrophularia_auriculata|Scro|Scro|Lami|N||n|-0.21|120.0||p||hc||h|0||8|2||1.0|55-60|0.0|<45||1490.0|504.0|8.0|3.9|15.4|918.0||11, 14|7.0|8.0|7.0|7.0|0.0|Stace (1997)|||
0920  1867|scrophularia_nodosa|Scro|Scro|Lami|N||n|-0.37|100.0||p||hc||h|0||7|4||0.0|>65|0.0|<45||2327.0|850.0|6.0|3.6|14.7|1069.0||1, 3|5.0|6.0|7.0|6.0|0.0|Stace (1997)|||
0920  1868|scrophularia_scorodonia|Scro|Scro|Lami|AN|||0.75|100.0||p||hc||h|0||8|1||||||Eur|68.0|0.0|10.0|5.8|16.0|1033.0||3, 16, 18|7.0|4.0|6.0|6.0|0.0|Stace (1997)|||
0920  1869|scrophularia_umbrosa|Scro|Scro|Lami|N||n|0.72|100.0||p||hc||h|0||7|4|c|0.0|55-60|0.0|<45||196.0|14.0|0.0|3.1|14.9|868.0||1, 14|7.0|9.0|7.0|7.0|0.0|CTW (1962)|||
0920  1870|scrophularia_vernalis|Scro|Scro|Lami|AN|||0.54|65.0||b|p|hc||h|0|||||||||Eur|192.0|0.0|0.0|3.3|15.3|769.0||1, 3|5.0|5.0|7.0|7.0|0.0|average of CTW (1962) and Stace (1997)|||
0920  1872|scutellaria_galericulata|Lami|Lami|Lami|N||n|-0.39|50.0||p||hc||h|Rhiz1||5|4||0.0|>65|0.0|<45||1751.0|212.0|4.0|3.6|14.9|1055.0||11|7.0|8.0|6.0|5.0|0.0|Stace (1997)|||
0920  1874|scutellaria_minor|Lami|Lami|Lami|N||n|0.03|20.0||p||hc||h|Rhiz1||8|2||1.0|55-60|0.0|<45||803.0|136.0|4.0|4.1|14.9|1191.0||11|7.0|9.0|4.0|2.0|0.0|average of CTW (1962) and Stace (1997)|||
0920  4369|secale_cereale|Poac|Poac|Poal|AC||||150.0||a||Th||h|0|||||||||Eur|134.0|7.0|0.0|4.0|15.8|852.0||3, 4|8.0|5.0|7.0|7.0|0.0|Stace (1997)|||
0920  1875|sedum_acre|Cras|Cras|Saxi|N||n|-0.24|10.0||p||Ch||h|Node2|Irreg|7|3||0.0|>65|0.0|<45||2108.0|504.0|12.0|3.7|14.9|995.0||16|8.0|2.0|7.0|2.0|1.0|CTW (1962)|||
0920  1876|sedum_album|Cras|Cras|Saxi|AR|||2.41|20.0||p||Ch||h|Node2|Irreg|9|2|||||||1603.0|517.0|13.0|3.8|15.1|948.0||3, 16, 17|8.0|3.0|6.0|2.0|0.0|Stace (1991)|||
0920  1877|sedum_anglicum|Cras|Cras|Saxi|N||n|-0.21|5.0||p||Ch||h|Node2|Irreg|7|1||0.0|>65|0.0|<45||988.0|393.0|14.0|4.1|14.3|1321.0||16, 18|8.0|3.0|4.0|2.0|1.0|CTW (1962)|||
0920  1879|sedum_forsterianum|Cras|Cras|Saxi|N||s|1.54|20.0||p||Ch||h|Node2|Irreg|8|1||1.0|50-55|0.0|<45||122.0|0.0|0.0|3.6|14.8|1239.0||3, 16|7.0|3.0|5.0|1.0|0.0|Butcher (1962)|||
0920  1882|sedum_rosea|Cras|Cras|Saxi|N||n|-0.41|35.0||p||hc||h|0||1|6||0.0|>65|0.0|<45||524.0|82.0|0.0|2.7|12.6|1728.0||15, 16|7.0|6.0|6.0|3.0|0.0|Stace (1991)|||
0920  1881|sedum_rupestre|Cras|Cras|Saxi|AN|||2.2|30.0||p||Ch||h|Node2|Irreg||||||||Eur|1212.0|70.0|4.0|3.7|15.5|905.0||3, 16|7.0|2.0|5.0|4.0|0.0|Butcher (1961)|||
0920  1885|sedum_telephium|Cras|Cras|Saxi|N||n|-0.34|60.0||p||hc||h|0||7|5||0.0|>65|0.0|<45||1197.0|0.0|0.0|3.5|15.0|1032.0||1, 3, 16|7.0|5.0|7.0|5.0|1.0|Stace (1991)|||
0920  1886|sedum_villosum|Cras|Cras|Saxi|N||s|-0.76|10.0||p|b|Ch||h|0||2|3||0.0|>65|0.0|<45||211.0|0.0|0.0|1.6|12.9|1273.0||11|8.0|9.0|6.0|2.0|0.0|Stace (1991)|||
0910  1888|selaginella_selaginoides|Sela|Sela|Sela|N||n|-0.47|9.0||p||Ch||h|Node1||4|6||0.0|>65|0.0|<45||988.0|288.0|0.0|2.8|13.0|1443.0||7, 11|8.0|7.0|6.0|2.0|0.0|Hutchinson & Thomas (1996)|||
0920  1889|selinum_carvifolia|Apia|Apia|Apia|N|VU|r||100.0||p||hc||h|0||7|3||0.0|60-65|0.0|<45||3.0|0.0|0.0|3.4|16.1|595.0||11|7.0|7.0|8.0|4.0|0.0|Stace (1997)|||
0920  1890|sempervivum_tectorum|Cras|Cras|Saxi|AN||||40.0||p||Ch||h|Stol1|||||||||Eur|500.0|42.0|2.0|3.5|15.3|871.0||3, 17|8.0|2.0|4.0|1.0|0.0|Stace (1961)|Definitely a chamaephyte - height is flowering-stem height;  the overwintering bits are down below||
0920  1891|senecio_aquaticus|Aste|Aste|Aste|N||n|-0.92|80.0||b|p|hc||h|0||7|3||0.0|60-65|0.0|<45||2304.0|919.0|1.0|3.6|14.5|1109.0||11, 14|7.0|8.0|6.0|5.0|0.0|Stace (1991)|Most books say biennial;  Stace (1997) says biennial to perennial.||
0920  2294|senecio_cambrensis|Aste|Aste|Aste|NE||r||30.0||a|p|Th|hc|h|0||7|1|||||||14.0|0.0|0.0|3.6|15.0|804.0||3, 17|8.0|5.0|7.0|7.0|0.0|Stace (1997)|||
0920  1892|senecio_cineraria|Aste|Aste|Aste|AN|||2.73|60.0||p||Ch|Pn|sw|0||0|3||||||Eur|256.0|8.0|5.0|4.4|15.9|837.0||3, 17, 18, 19|9.0|3.0|7.0|3.0|3.0|CTW (1962)|||
