ID,Major group,Family,Genus hybrid marker,Genus,Species hybrid marker,Species,Infraspecific rank,Infraspecific epithet,Authorship,Taxonomic status in TPL,Nomenclatural status from original data source,Confidence level,Source,Source id,IPNI id,Publication,Collation,Page,Date
kew-2645812,A,Brassicaceae,,Arabis,,"kokanika",,"","Regel",Accepted,,M,WCSP (in review),777881,278339-1,"Izv. Imp. Obshch. Lyubit. Estestv. Moskovsk. Univ.","34(2): 6","","1882"
tro-100358194,A,Brassicaceae,,Arabis,,"kokonica",,"","Regel & Schmalh.",Accepted,,M,TRO,100358194,,"Trudy Bot. Sada Akad. Nauk S.S.S.R.","7: 547","547","1881"
kew-2645813,A,Brassicaceae,,Arabis,,"korolkowii",,"","Regel & Schmalh.",Accepted,,M,WCSP (in review),777882,278340-1,"Trudy Imp. S.-Peterburgsk. Bot. Sada","5: 232","","1877"
kew-2645814,A,Brassicaceae,,Arabis,×,"kotulae",,"","Zapał.",Unresolved,,L,WCSP (in review),777883,278341-1,"Rozpr. Wydz. Mat.-Przyr. Akad. Umiejetn., Dzia? B, Nauki Biol.","12: 21","","1912"
kew-2645823,A,Brassicaceae,,Arabis,,"lanata",,"","Walp.",Unresolved,,L,WCSP (in review),777892,278345-1,"Nov. Actorum Acad. Caes. Leop.-Carol. Nat. Cur.","19(Suppl. 1): 248","","1843"
kew-2645824,A,Brassicaceae,,Arabis,×,"landaueri",,"","Sünd.",Unresolved,,L,WCSP (in review),777893,,"Allg. Bot. Z. Syst.","26-27: 21","","1925"
kew-2645826,A,Brassicaceae,,Arabis,,"lasioloba",,"","Link",Unresolved,,L,WCSP (in review),777895,278347-1,"Enum. Hort. Berol. Alt.","2: 163","","1822"
kew-2645829,A,Brassicaceae,,Arabis,,"latifolia",,"","Willd. ex Ledeb.",Unresolved,,L,WCSP (in review),777898,278351-1,"Fl. Ross.","1: 131","","1841"
kew-2645830,A,Brassicaceae,,Arabis,,"latifolia",,"","Durieu",Unresolved,,L,WCSP (in review),777899,278350-1,"Expl. Sci. Algérie","t. 72","","1849"
kew-2645831,A,Brassicaceae,,Arabis,,"latifolia",,"","Piper",Unresolved,,L,WCSP (in review),777900,17097-2,"Contr. U. S. Natl. Herb.","11: 295","","1906"
kew-2645833,A,Brassicaceae,,Arabis,,"laxifoliata",,"","Jord.",Unresolved,,L,WCSP (in review),777902,278354-1,"Ann. Soc. Linn. Lyon","n.s., 7: 486","","1861"
kew-2645853,A,Brassicaceae,,Arabis,,"longirostilis",,"","(S.Watson) Eastw.",Unresolved,,L,WCSP (in review),777922,,"Zoe","3: 355","","1893"
kew-2645854,A,Brassicaceae,,Arabis,,"longirostris",,"","S.Watson",Unresolved,,L,WCSP (in review),777923,17107-2,"Botany [Fortieth Parallel]","17","","1871"
kew-2645856,A,Brassicaceae,,Arabis,,"longisiliqua",,"","C.Presl",Unresolved,,L,WCSP (in review),777925,278369-1,"Delic. Prag.","16","","1822"
kew-2645858,A,Brassicaceae,,Arabis,,"lucens",,"","Dulac",Unresolved,,L,WCSP (in review),777927,278375-1,"Fl. Hautes-Pyrénées","202","","1867"
kew-2645859,A,Brassicaceae,,Arabis,,"lucida",,"","L.f.",Unresolved,,L,WCSP (in review),777928,278376-1,"Suppl. Pl.","298","","1782"
kew-2645866,A,Brassicaceae,,Arabis,,"lycia",,"","Parolly & P.Hein",Accepted,,M,WCSP (in review),777935,1018513-1,"Willdenowia","30: 294","","2000"
kew-2645879,A,Brassicaceae,,Arabis,,"macdonaldiana",,"","Eastw.",Accepted,,M,WCSP (in review),777946,17127-2,"Bull. Torrey Bot. Club","30: 488","","1903"
kew-2645882,A,Brassicaceae,,Arabis,,"macloviana",,"","(d'Urv.) Hook.",Unresolved,,L,WCSP (in review),777949,278385-1,"Hooker's Icon. Pl.","5: t. 498","","1842"
kew-2645886,A,Brassicaceae,,Arabis,,"madonia",,"","C.Presl",Unresolved,,L,WCSP (in review),777953,278389-1,"Delic. Prag.","15","","1822"
kew-2645887,A,Brassicaceae,,Arabis,,"magellanica",,"","(Juss. ex Pers.) Dusén",Unresolved,,L,WCSP (in review),777954,17124-2,"Ergebn. Schwed. Exp. Magell.","3(5): 177","","1900"
kew-2645888,A,Brassicaceae,,Arabis,,"magellanica",,"","(Gaudich.) Dusén ex Gilg & Muschl.",Unresolved,,L,WCSP (in review),777955,278391-1,"Bot. Jahrb. Syst.","42: 485","","1909"
kew-2645892,A,Brassicaceae,,Arabis,,"margaritae",,"","Talavera",Accepted,,M,WCSP (in review),777959,961379-1,"Anales Jard. Bot. Madrid","50: 150","","1992"
kew-2645902,A,Brassicaceae,,Arabis,,"menziesii",,"","A.Nelson",Unresolved,,L,WCSP (in review),777969,17130-2,"Proc. Biol. Soc. Wash.","18: 187","","1905"
kew-2645914,A,Brassicaceae,,Arabis,,"mindshilkensis",,"","Bajtenov & Myrz.",Accepted,,M,WCSP (in review),777981,901468-1,"Bot. Mater. Gerb. Inst. Bot. Akad. Nauk Kazakhsk. S.S.R.","13: 33","","1983"
kew-2645918,A,Brassicaceae,,Arabis,,"modesta",,"","Rollins",Accepted,,M,WCSP (in review),777985,17141-2,"Rhodora","43: 350","","1941"
kew-2645919,A,Brassicaceae,,Arabis,,"mollis",,"","Steven",Accepted,,M,WCSP (in review),777986,278407-1,"Mém. Soc. Imp. Naturalistes Moscou","3: 270","","1812"
kew-2645927,A,Brassicaceae,,Arabis,,"morrisonensis",,"","Hayata",Unresolved,,L,WCSP (in review),777994,278414-1,"J. Coll. Sci. Imp. Univ. Tokyo","30(1): 29","","1911"
kew-2645929,A,Brassicaceae,,Arabis,,"mrkvickana",,"","Velen.",Unresolved,,L,WCSP (in review),777996,278416-1,"Reliq. Mrkvi?.","4","","1922"
kew-2645931,A,Brassicaceae,,Arabis,,"multiceps",,"","Greene",Unresolved,,L,WCSP (in review),777998,17142-2,"Leafl. Bot. Observ. Crit.","2: 76","","1910"
kew-2645932,A,Brassicaceae,,Arabis,,"multiflora",,"","DC.",Unresolved,,L,WCSP (in review),777999,278419-1,"Syst. Nat.","2: 243","","1821"
kew-2645934,A,Brassicaceae,,Arabis,,"muralis",,"","Salisb.",Unresolved,,L,WCSP (in review),778001,278422-1,"Prodr. Stirp. Chap. Allerton","272","","1796"
kew-2645940,A,Brassicaceae,,Arabis,,"murrayi",,"","G.A.Mulligan",Unresolved,,L,WCSP (in review),778007,301537-2,"Rhodora","97: 151","","1995 publ. 1996"
kew-2645941,A,Brassicaceae,,Arabis,×,"murrii",,"","Kehk",Unresolved,,L,WCSP (in review),778008,,"Progr. K. K. Oberrealschule Insbr.","52","","1891"
kew-2645943,A,Brassicaceae,,Arabis,,"nardina",,"","Greene",Unresolved,,L,WCSP (in review),778010,17143-2,"Leafl. Bot. Observ. Crit.","2: 70","","1910"
kew-2645946,A,Brassicaceae,,Arabis,,"nemophila",,"","Greene",Unresolved,,L,WCSP (in review),778013,17144-2,"Leafl. Bot. Observ. Crit.","2: 78","","1910"
kew-2645951,A,Brassicaceae,,Arabis,,"nepetifolia",,"","Boiss.",Accepted,,M,WCSP (in review),778018,278434-1,"Fl. Orient.","1: 177","","1867"
kew-2645954,A,Brassicaceae,,Arabis,,"nivalis",,"","Spreng.",Unresolved,,L,WCSP (in review),778021,278437-1,"Syst. Veg.","2: 893","","1825"
kew-2645956,A,Brassicaceae,,Arabis,,"nordmanniana",,"","(Rupr.) Rupr.",Accepted,,M,WCSP (in review),778023,278438-1,"Fl. Caucasi","72","","1869"
kew-2645957,A,Brassicaceae,,Arabis,,"nova",,"","Vill.",Accepted,,M,WCSP (in review),778024,278439-1,"Prosp. Hist. Pl. Dauphiné","39","","1779"
kew-2645958,A,Brassicaceae,,Arabis,,"nova",subsp.,"iberica","Rivas Mart. ex Talavera",Accepted,,L,WCSP (in review),778025,965861-1,"Anales Jard. Bot. Madrid","50: 148","","1992"
kew-2645963,A,Brassicaceae,,Arabis,,"nudiuscula",,"","E.Mey. ex Harv. & Sond.",Unresolved,,L,WCSP (in review),778030,278443-1,"Fl. Cap.","1: 22","","1860"
kew-2645964,A,Brassicaceae,,Arabis,,"nuristanica",,"","Kitam.",Unresolved,,L,WCSP (in review),778031,278444-1,"Acta Phytotax. Geobot.","17: 139","","1958"
kew-2645968,A,Brassicaceae,,Arabis,,"oblanceolata",,"","Rydb.",Unresolved,,L,WCSP (in review),778035,17148-2,"Bull. Torrey Bot. Club","31: 557","","1904"
kew-2645969,A,Brassicaceae,,Arabis,,"oblongata",,"","Wender. ex Steud.",Unresolved,,L,WCSP (in review),778036,,"Nomencl. Bot.","ed. 2, 1: 117","","1840"
kew-2645977,A,Brassicaceae,,Arabis,,"olympica",,"","Stoj. & Jordanov",Unresolved,,L,WCSP (in review),778044,,"Jahrb. Univ. Sofia, Phys.-Math. Fak. Nat.","34(3): 182","","1938"
kew-2645979,A,Brassicaceae,,Arabis,,"oregana",,"","Rollins",Accepted,,M,WCSP (in review),778046,17153-2,"Rhodora","43: 349","","1941"
kew-2645983,A,Brassicaceae,,Arabis,,"ottonis-schulzii",,"","Bornm. & Gauba",Unresolved,,L,WCSP (in review),778050,278462-1,"Repert. Spec. Nov. Regni Veg.","39: 80","","1935"
kew-2645987,A,Brassicaceae,,Arabis,,"owaihiensis",,"","Cham. & Schltdl.",Unresolved,,L,WCSP (in review),778054,278465-1,"Linnaea","1: 17","","1826"
kew-2645991,A,Brassicaceae,,Arabis,,"pachyrhiza",,"","Kar. & Kir.",Unresolved,,L,WCSP (in review),778058,278469-1,"Bull. Soc. Imp. Naturalistes Moscou","15: 144","","1842"
kew-2645992,A,Brassicaceae,,Arabis,×,"palezieuxii",,"","Beauverd",Unresolved,,L,WCSP (in review),778059,278470-1,"Bull. Soc. Bot. Genève","II, 4: 414","","1912 publ. 1913"
kew-2645996,A,Brassicaceae,,Arabis,,"paniculata",,"","Franch.",Accepted,,M,WCSP (in review),778063,278472-1,"Pl. Delavay.","57","","1889"
kew-2645999,A,Brassicaceae,,Arabis,,"parryoides",,"","Kjellm.",Unresolved,,L,WCSP (in review),778066,278474-1,"Vega-Exped. Vidensk. Iaktt.","1: 537","","1880"
kew-2646000,A,Brassicaceae,,Arabis,,"parviflora",,"","Raf.",Unresolved,,L,WCSP (in review),778067,278475-1,"Amer. Monthly Mag. & Crit. Rev.","2: 43","","1817"
kew-2646001,A,Brassicaceae,,Arabis,,"parvula",,"","Dufour",Accepted,,M,WCSP (in review),778068,278477-1,"Prodr.","2: 228","","1825"
kew-2646007,A,Brassicaceae,,Arabis,,"patula",,"","Host",Unresolved,,L,WCSP (in review),778074,278481-1,"Fl. Austriaca","2: 271","","1831"
kew-2646014,A,Brassicaceae,,Arabis,,"pedicellata",,"","A.Nelson",Unresolved,,L,WCSP (in review),778081,17164-2,"Proc. Biol. Soc. Wash.","17: 91","","1904"
kew-2646038,A,Brassicaceae,,Arabis,,"petiolaris",,"","(A.Gray) A.Gray",Accepted,,M,WCSP (in review),778105,1059490-2,"Proc. Amer. Acad. Arts","6: 187","","1864"
kew-2646046,A,Brassicaceae,,Arabis,,"petraea",subsp.,"umbrosa","(Turcz.) Tolm.",Unresolved,,L,WCSP (in review),778113,919275-1,"in Arktich. Fl. SSSR","7: 97","","1975"
kew-2646050,A,Brassicaceae,,Arabis,,"piasezkii",,"","Maxim.",Unresolved,,L,WCSP (in review),778117,278508-1,"Bull. Acad. Imp. Sci. Saint-Pétersbourg","III, 26: 420","","1880"
kew-2646056,A,Brassicaceae,,Arabis,,"planisiliqua",,"","(Pers.) Rchb.",Accepted,,M,WCSP (in review),778123,278513-1,"Icon. Fl. Germ. Helv.","12: 13","","1850"
kew-2646064,A,Brassicaceae,,Arabis,,"pleurantha",,"","Phil.",Accepted,,M,WCSP (in review),778131,278517-1,"Anales Univ. Chile","82: 763","","1893"
kew-2646066,A,Brassicaceae,,Arabis,,"polyclada",,"","Greene",Unresolved,,L,WCSP (in review),778133,17192-2,"Leafl. Bot. Observ. Crit.","2: 75","","1910"
kew-2646068,A,Brassicaceae,,Arabis,,"popovii",,"","Pavlov",Unresolved,,L,WCSP (in review),778135,278521-1,"Sovetsk. Bot.","1934(1): 23","","1934"
kew-2646069,A,Brassicaceae,,Arabis,,"popovii",,"","Botsch. & Vved.",Accepted,,M,WCSP (in review),778136,278522-1,"Bot. Mater. Gerb. Inst. Bot. Zool. Akad. Nauk Uzbeksk. S.S.R.","12: 7","","1948"
kew-2646075,A,Brassicaceae,,Arabis,,"procurrens",,"","Waldst. & Kit.",Accepted,,M,WCSP (in review),778142,278528-1,"Descr. Icon. Pl. Hung.","2: 154","","1803"
kew-2646076,A,Brassicaceae,,Arabis,,"procurrens",var.,"fernandi-coburgi","(Kellerer & Sünd) Govaerts",Accepted,,L,WCSP (in review),778143,982698-1,"World Checklist Seed Pl.","1(1): 8","","1994"
kew-2646077,A,Brassicaceae,,Arabis,,"procurrens",var.,"vochinensis","(Spreng.) Govaerts",Accepted,,L,WCSP (in review),778144,982699-1,"World Checklist Seed Pl.","1(1): 8","","1994"
kew-2646084,A,Brassicaceae,,Arabis,,"pterosperma",,"","Edgew.",Accepted,,M,WCSP (in review),778151,,"Trans. Linn. Soc. London","20: 33","","1851"
kew-2646086,A,Brassicaceae,,Arabis,,"pubescens",,"","(Desf.) Poir.",Accepted,,M,WCSP (in review),778153,278538-1,"Encycl.","Suppl. 1: 413","","1811"
kew-2646087,A,Brassicaceae,,Arabis,,"pubescens",subsp.,"decumbens","Ball",Accepted,,L,WCSP (in review),778154,,"J. Bot.","11: 297","","1873"
kew-2646090,A,Brassicaceae,,Arabis,,"pubescens",subsp.,"leucanthemifolia","(Pau & Font Quer) Maire",Accepted,,L,WCSP (in review),778157,,"in Fl. Afr. Nord","13: 326","","1967"
kew-2646102,A,Brassicaceae,,Arabis,,"pumila",,"","Jacq.",Accepted,,M,WCSP (in review),778169,278543-1,"Fl. Austriac.","3: 44","","1775"
kew-2646105,A,Brassicaceae,,Arabis,,"purpurea",,"","Sm.",Accepted,,M,WCSP (in review),778172,,"Fl. Graec. Prodr.","2: 7","","1813"
kew-2646113,A,Brassicaceae,,Arabis,,"quinqueloba",,"","O.E.Schulz",Accepted,,M,WCSP (in review),778180,278549-1,"Notizbl. Bot. Gart. Berlin-Dahlem","9: 1065","","1927"
kew-2646114,A,Brassicaceae,,Arabis,×,"raciborskii",,"","Zmuda",Unresolved,,L,WCSP (in review),778181,,"Spraw. Akad. Umiejetn. Krakow.","53-54: 58","","1920"
kew-2646115,A,Brassicaceae,,Arabis,,"ramosa",,"","Lam.",Unresolved,,L,WCSP (in review),778182,278551-1,"Fl. Franç.","2: 510","","1779"
kew-2646117,A,Brassicaceae,,Arabis,,"recta",,"","Vill.",Accepted,,M,WCSP (in review),778184,278553-1,"Hist. Pl. Dauphiné","3: 319","","1788"
kew-2646125,A,Brassicaceae,,Arabis,,"resediflora",,"","Kunth",Unresolved,,L,WCSP (in review),778192,17217-2,"Nov. Gen. Sp.","5: 81","","1821"
kew-2646132,A,Brassicaceae,,Arabis,,"rhaetica",,"","Brügger",Unresolved,,L,WCSP (in review),778199,278563-1,"Jahresber. Naturf. Ges. Graubündens","II, 25: 85","","1882"
kew-2646142,A,Brassicaceae,,Arabis,,"rimarum",,"","Rech.f.",Unresolved,,L,WCSP (in review),778209,278571-1,"Phyton (Horn)","3: 58","","1951"
kew-2646145,A,Brassicaceae,,Arabis,×,"romieuxii",,"","Beauverd",Unresolved,,L,WCSP (in review),778212,278573-1,"Bull. Soc. Bot. Genève","II, 12: 12","","1920"
kew-2646149,A,Brassicaceae,,Arabis,,"rostellata",,"","Greene",Unresolved,,L,WCSP (in review),778216,17225-2,"Leafl. Bot. Observ. Crit.","2: 71","","1910"
kew-2646151,A,Brassicaceae,,Arabis,,"rubigera",,"","Jord.",Unresolved,,L,WCSP (in review),778218,,"Ann. Soc. Linn. Lyon","n.s., 7: 483","","1861"
kew-2646154,A,Brassicaceae,,Arabis,,"rugocarpa",,"","Osterh.",Unresolved,,L,WCSP (in review),778221,17226-2,"Bull. Torrey Bot. Club","31: 357","","1904"
kew-2646160,A,Brassicaceae,,Arabis,,"sabauda",,"","Brügger",Unresolved,,L,WCSP (in review),778227,278587-1,"Jahresber. Naturf. Ges. Graubündens","II, 25: 87","","1882"
kew-2646161,A,Brassicaceae,,Arabis,,"sabulosa",,"","M.E.Jones",Unresolved,,L,WCSP (in review),778228,17228-2,"Contr. W. Bot.","14: 40","","1912"
kew-2646164,A,Brassicaceae,,Arabis,×,"saccata",,"","Zapał.",Unresolved,,L,WCSP (in review),778231,278589-1,"Bull. Acad. Sci. Cracovie Ser. B","1912: 22","","1912"
kew-2646165,A,Brassicaceae,,Arabis,,"sachokiana",,"","(N.Busch) N.Busch",Accepted,,M,WCSP (in review),778232,,"Soobshch. Akad. Nauk Gruzinsk. S.S.R.","2(10): 893","","1941"
kew-2646167,A,Brassicaceae,,Arabis,,"sagittata",,"","(Bertol.) DC.",Accepted,,M,WCSP (in review),778234,,"Fl. Franç.","ed. 3, 6: 592","","1805"
kew-2646168,A,Brassicaceae,,Arabis,,"sagittata",var.,"borealis","(Andrz. ex Ledeb.) A.L.Ebel",Accepted,,L,WCSP (in review),778235,20001772-1,"Turczaninowia","3(3): 20","","2000"
kew-2646174,A,Brassicaceae,,Arabis,,"salubris",,"","M.E.Jones",Unresolved,,L,WCSP (in review),778241,17233-2,"Contr. W. Bot.","14: 37","","1912"
kew-2646179,A,Brassicaceae,,Arabis,,"saxicola",,"","Edgew.",Accepted,,M,WCSP (in review),778246,278596-1,"Trans. Linn. Soc. London","20: 33","","1846"
kew-2646182,A,Brassicaceae,,Arabis,,"saxigena",,"","Jord.",Unresolved,,L,WCSP (in review),778249,,"Diagn. Esp. Nouv.","127","","1864"
kew-2646184,A,Brassicaceae,,Arabis,,"scabra",,"","All.",Accepted,,M,WCSP (in review),778251,278599-1,"Fl. Pedem.","1: 268","","1785"
kew-2646186,A,Brassicaceae,,Arabis,,"scaposa",,"","O.E.Schulz",Unresolved,,L,WCSP (in review),778253,278602-1,"Notizbl. Bot. Gart. Berlin-Dahlem","9: 1065","","1927"
kew-2646190,A,Brassicaceae,,Arabis,,"schweinfurthiana",,"","Muschl.",Unresolved,,L,WCSP (in review),778257,278605-1,"Repert. Spec. Nov. Regni Veg.","3: 213","","1906"
kew-2646191,A,Brassicaceae,,Arabis,,"scopoliana",,"","Boiss.",Accepted,,M,WCSP (in review),778258,,"Ann. Sci. Nat., Bot.","II, 17: 56","","1842"
kew-2646192,A,Brassicaceae,,Arabis,,"scopulorum",,"","Brandegee",Unresolved,,L,WCSP (in review),778259,278607-1,"Proc. Calif. Acad. Sci.","II, 2: 165","","1889"
kew-2646197,A,Brassicaceae,,Arabis,,"semisepulta",,"","Greene",Unresolved,,L,WCSP (in review),778264,17238-2,"Leafl. Bot. Observ. Crit.","2: 74","","1910"
kew-2646201,A,Brassicaceae,,Arabis,,"sendtneri",,"","Gand.",Unresolved,,L,WCSP (in review),778268,278615-1,"Contr. Fl. Terr. Slav. Merid.","1: 4","","1883"
kew-2646205,A,Brassicaceae,,Arabis,,"serpillifolia",,"","Vill.",Accepted,,M,WCSP (in review),778272,278619-1,"Prosp. Hist. Pl. Dauphiné","39","","1779"
kew-2646206,A,Brassicaceae,,Arabis,,"serpillifolia",subsp.,"cretica","(Boiss. & Heldr.) B.M.G.Jones",Accepted,,L,WCSP (in review),778273,,"Feddes Repert. Spec. Nov. Regni Veg.","69: 60","","1964"
kew-2646207,A,Brassicaceae,,Arabis,,"serpillifolia",subsp.,"nivalis","(Guss.) B.M.G.Jones",Accepted,,L,WCSP (in review),778274,,"Feddes Repert. Spec. Nov. Regni Veg.","69: 60","","1964"
kew-2646209,A,Brassicaceae,,Arabis,,"serrata",,"","Franch. & Sav.",Accepted,,M,WCSP (in review),778276,278621-1,"Enum. Pl. Jap.","1: 33","","1873"
kew-2646219,A,Brassicaceae,,Arabis,,"setosifolia",,"","Al-Shehbaz",Accepted,,M,WCSP (in review),778286,20008474-1,"Novon","12: 310","","2002"
kew-2646224,A,Brassicaceae,,Arabis,,"sibirica",,"","Steud.",Unresolved,,L,WCSP (in review),778291,278627-1,"Nomencl. Bot.","ed. 2, 1: 117","","1840"
kew-2646225,A,Brassicaceae,,Arabis,,"sicula",,"","A.Huet ex Reut.",Unresolved,,L,WCSP (in review),778292,,"Index Seminum (G)","1857: s.p.","","1857"
kew-2646227,A,Brassicaceae,,Arabis,,"sieberi",,"","Tausch",Unresolved,,L,WCSP (in review),778294,278630-1,"Flora","19(2): 405","","1836"
kew-2646230,A,Brassicaceae,,Arabis,,"siliculosa",,"","Lam.",Unresolved,,L,WCSP (in review),778297,278631-1,"Encycl.","1: 221","","1783"
kew-2646234,A,Brassicaceae,,Arabis,,"sinuata",,"","Turcz.",Unresolved,,L,WCSP (in review),778301,278635-1,"Bull. Soc. Imp. Naturalistes Moscou","13: 64","","1840"
kew-2646236,A,Brassicaceae,,Arabis,,"sodina",,"","Samp.",Unresolved,,L,WCSP (in review),778303,,"","","",""
kew-2646239,A,Brassicaceae,,Arabis,,"soyeri",,"","Reut. & Huet",Accepted,,M,WCSP (in review),778306,278639-1,"Ann. Sci. Nat., Bot.","III, 19: 251","","1853"
kew-2646241,A,Brassicaceae,,Arabis,,"soyeri",subsp.,"subcoriacea","(Gren.) Breistr.",Accepted,,L,WCSP (in review),778308,,"Bull. Soc. Sci. Dauphiné","VI, 1: 615","","1947"
kew-2646252,A,Brassicaceae,,Arabis,,"spathulata",,"","(Poir.) DC.",Unresolved,,L,WCSP (in review),778319,17254-2,"Syst. Nat.","2: 227","","1821"
kew-2646253,A,Brassicaceae,,Arabis,,"spathulata",,"","Nutt.",Unresolved,,L,WCSP (in review),778320,17255-2,"Fl. N. Amer.","1: 81","","1838"
kew-2646254,A,Brassicaceae,,Arabis,,"stelleri",,"","DC.",Accepted,,M,WCSP (in review),778321,278644-1,"Syst. Nat.","2: 242","","1821"
kew-2646263,A,Brassicaceae,,Arabis,,"stellulata",,"","Desv. & Berthel.",Accepted,,M,WCSP (in review),778330,,"J. Bot. Agric.","2: 76","","1813"
tro-4104951,A,Brassicaceae,,Arabis,,"stellulata",,"","Bertol.",Unresolved,,L,TRO,4104951,,"","","",""
kew-2646264,A,Brassicaceae,,Arabis,,"stenocarpa",,"","Boiss. & Reut.",Accepted,,M,WCSP (in review),778331,278646-1,"Diagn. Pl. Nov. Hisp.","4","","1842"
kew-2646265,A,Brassicaceae,,Arabis,,"stenoloba",,"","Greene",Unresolved,,L,WCSP (in review),778332,17258-2,"Pl. Baker.","3: 8","","1901"
kew-2646266,A,Brassicaceae,,Arabis,,"stenopetala",,"","Willd.",Unresolved,,L,WCSP (in review),778333,278648-1,"Enum. Pl.","Suppl.: 46","","1814"
kew-2646267,A,Brassicaceae,,Arabis,,"steveniana",,"","Rupr.",Accepted,,M,WCSP (in review),778334,278649-1,"Fl. Caucasi","289","","1869"
kew-2646269,A,Brassicaceae,,Arabis,,"stolonifera",,"","Hornem.",Unresolved,,L,WCSP (in review),778336,278651-1,"Hort. Bot. Hafn.","2: 618","","1815"
kew-2646271,A,Brassicaceae,,Arabis,,"stricta",,"","Costa",Unresolved,,L,WCSP (in review),778338,278654-1,"Ampliac.","22","",""
kew-2646276,A,Brassicaceae,,Arabis,,"subdecumbens",,"","Emb. & Maire",Accepted,,M,WCSP (in review),778343,,"Bull. Soc. Sci. Nat. Maroc","11: 91","","1931"
kew-2646277,A,Brassicaceae,,Arabis,,"subflava",,"","B.M.G.Jones",Accepted,,M,WCSP (in review),778344,278658-1,"Feddes Repert. Spec. Nov. Regni Veg.","69: 60","","1964"
kew-2646280,A,Brassicaceae,,Arabis,,"subnivalis",,"","Brügger",Unresolved,,L,WCSP (in review),778347,278661-1,"Jahresber. Naturf. Ges. Graubündens","II, 25: 88","","1882"
kew-2646288,A,Brassicaceae,,Arabis,×,"suendermannii",,"","Kellerer ex Sünd",Unresolved,,L,WCSP (in review),778355,278667-1,"Allg. Bot. Z. Syst.","26-27: 21","","1925"
kew-2646293,A,Brassicaceae,,Arabis,,"suksdorfii",,"","Howell",Unresolved,,L,WCSP (in review),778360,17266-2,"Fl. N. W. Amer.","1: 43","","1897"
kew-2646294,A,Brassicaceae,,Arabis,,"sulphurea",,"","Boiss.",Accepted,,M,WCSP (in review),778361,278670-1,"Fl. Orient.","1: 173","","1867"
kew-2646296,A,Brassicaceae,,Arabis,,"surculosa",,"","A.Terracc.",Unresolved,,L,WCSP (in review),778363,,"Atti Accad. Sci. Fis.","II, 4: 2","","1890"
kew-2646299,A,Brassicaceae,,Arabis,,"tanakana",,"","Makino",Accepted,,M,WCSP (in review),778366,278675-1,"Bot. Mag. (Tokyo)","17: 160","","1903"
kew-2646302,A,Brassicaceae,,Arabis,,"tatarica",,"","Pall.",Unresolved,,L,WCSP (in review),778369,278678-1,"Reise Russ. Reich.","2: 676","","1773"
kew-2646303,A,Brassicaceae,,Arabis,,"tenella",,"","Guss. & Ten.",Unresolved,,L,WCSP (in review),778370,,"Fl. Neapol. Prodr. App. 4","2","","1823"
kew-2646305,A,Brassicaceae,,Arabis,,"tenorii",,"","A.Huet ex Nyman",Unresolved,,L,WCSP (in review),778372,278681-1,"Consp. Fl. Eur.","34","","1878"
kew-2646309,A,Brassicaceae,,Arabis,,"tenuisiliqua",,"","Rech.f. & Köie",Unresolved,,L,WCSP (in review),778376,278685-1,"Anz. Österr. Akad. Wiss., Math.-Naturwiss. Kl.","91: 62","","1954"
kew-2646313,A,Brassicaceae,,Arabis,×,"thomasii",,"","Thell.",Unresolved,,L,WCSP (in review),778380,278688-1,"Ber. Schweiz. Bot. Ges.","19: 143","","1910"
kew-2646317,A,Brassicaceae,,Arabis,,"tianschanica",,"","Pavlov",Accepted,,M,WCSP (in review),778384,278691-1,"Vestn. Akad. Nauk Kazakhsk. S.S.R.","8: 130","","1954"
kew-2646318,A,Brassicaceae,,Arabis,,"tibetica",,"","Hook.f. & Thomson",Accepted,,M,WCSP (in review),778385,278692-1,"J. Proc. Linn. Soc., Bot.","5: 143","","1861"
kew-2646321,A,Brassicaceae,,Arabis,,"tilesii",,"","(Ledeb.) Karav. ex Voroshilov",Unresolved,,L,WCSP (in review),778388,,"Byull. Glavn. Bot. Sada","134: 36","","1984"
kew-2646323,A,Brassicaceae,,Arabis,,"todarii",,"","A.Huet ex Lojac.",Unresolved,,L,WCSP (in review),778390,278693-1,"Malpighia","20: 117","","1906"
kew-2646324,A,Brassicaceae,,Arabis,,"tomorensis",,"","Markgr.",Unresolved,,L,WCSP (in review),778391,278694-1,"Denkschr. Akad. Wiss. Wien, Math.-Naturwiss. Kl.","102: 336","","1931"
kew-2646329,A,Brassicaceae,,Arabis,,"tricornuta",,"","Rollins",Accepted,,M,WCSP (in review),778396,17272-2,"J. Wash. Acad. Sci.","29: 478","","1929"
