ID,Major group,Family,Genus hybrid marker,Genus,Species hybrid marker,Species,Infraspecific rank,Infraspecific epithet,Authorship,Taxonomic status in TPL,Nomenclatural status from original data source,Confidence level,Source,Source id,IPNI id,Publication,Collation,Page,Date
kew-2561592,A,Papaveraceae,,Papaver,,"robertianella",,"","Fedde",Unresolved,,L,WCSP (in review),697270,,"Pflanzenr.","IV, 104: 323","","1909"
kew-2561593,A,Papaveraceae,,Papaver,,"rogersii",,"","Exell",Unresolved,,L,WCSP (in review),697271,673695-1,"J. Bot.","68: 82","","1930"
kew-2608051,A,Papaveraceae,,Papaver,,"roseolum",,"","M.V.Agab. & Fragman",Unresolved,,L,WCSP (in review),741043,77087381-1,"Fl. Rastitel'nost' Rast. Res. Arm.","16: 27","","2007"
tro-24000665,A,Papaveraceae,,Papaver,,"rubro-aurantiacum",,"","Lundstr.",Accepted,,M,TRO,24000665,673699-1,"Acta Horti Berg.","7: 417","417","1923"
kew-2561596,A,Papaveraceae,,Papaver,,"rubroaurantiacum",,"","Fisch. ex Steud.",Unresolved,,L,WCSP (in review),697274,,"Nomencl. Bot.","ed. 2, 2: 266","","1841"
kew-2561606,A,Papaveraceae,,Papaver,,"rubroaurantiacum",,"","C.E.Lundstr.",Unresolved,,L,WCSP (in review),697284,,"Acta Horti Berg.","7: 417","","1923"
kew-2561603,A,Papaveraceae,,Papaver,,"rumelicum",,"","Velen.",Unresolved,,L,WCSP (in review),697281,673700-1,"Sitzungsber. Königl. Böhm. Ges. Wiss., Math.-Naturwiss. Cl.","1889(2): 39","","1890"
kew-2561604,A,Papaveraceae,,Papaver,,"rupestre",,"","Boiss. & Reut. ex Fedde",Unresolved,,L,WCSP (in review),697282,,"Pflanzenr.","IV, 104: 363","","1909"
kew-2561605,A,Papaveraceae,,Papaver,,"rupifragum",,"","Boiss. & Reut.",Accepted,,M,WCSP (in review),697283,673702-1,"Pugill. Pl. Afr. Bot. Hispan.","6","","1852"
kew-2561583,A,Papaveraceae,,Papaver,×,"rupivagum",,"","Druce",Unresolved,,L,WCSP (in review),697261,673703-1,"Rep. Bot. Soc. Exch. Club Brit. Isles","9: 258","","1930 publ. 1931"
kew-2561597,A,Papaveraceae,,Papaver,,"rusticum",,"","Jord.",Unresolved,,L,WCSP (in review),697275,673705-1,"Ann. Soc. Linn. Lyon","n.s., 7: 467","","1861"
kew-2561576,A,Papaveraceae,,Papaver,,"saichanense",,"","Grubov",Unresolved,,L,WCSP (in review),697254,673706-1,"Bot. Mater. Gerb. Bot. Inst. Komarova Akad. Nauk S.S.S.R.","17: 15","","1955"
kew-2561578,A,Papaveraceae,,Papaver,,"schamurinii",,"","V.V.Petrovsky",Accepted,,M,WCSP (in review),697256,906798-1,"Bot. Zhurn. (Moscow & Leningrad)","70: 116","","1985"
kew-2561580,A,Papaveraceae,,Papaver,,"schelkovnikovii",,"","N.Busch",Unresolved,,L,WCSP (in review),697258,673708-1,"Izv. Kavkazsk. Muz.","4: 40","","1908"
kew-2561590,A,Papaveraceae,,Papaver,,"schelkownikowii",,"","N.Busch",Unresolved,,L,WCSP (in review),697268,673710-1,"Fl. Cauc. Crit.","3(4): 752","","1910"
kew-2561582,A,Papaveraceae,,Papaver,,"schinzianum",,"","Fedde",Unresolved,,L,WCSP (in review),697260,673711-1,"Repert. Spec. Nov. Regni Veg.","8: 573","","1910"
kew-2561574,A,Papaveraceae,,Papaver,,"schweinfurthii",,"","Fedde",Unresolved,,L,WCSP (in review),697252,,"Pflanzenr.","IV, 104: 307","","1909"
kew-2561585,A,Papaveraceae,,Papaver,,"segetale",,"","K.F.Schimp. & Spenn.",Unresolved,,L,WCSP (in review),697263,673714-1,"Fl. Friburg.","3: 979","","1829"
kew-2561586,A,Papaveraceae,,Papaver,,"segetale",,"","Jord.",Unresolved,,L,WCSP (in review),697264,673715-1,"Ann. Soc. Linn. Lyon","n.s., 7: 466","","1861"
kew-2904850,A,Papaveraceae,,Papaver,,"setiferum",,"","Goldblatt",Unresolved,,L,WCSP (in review),1027306,77116624-1,"Novon","21: 182","","2011"
kew-2561539,A,Papaveraceae,,Papaver,,"setosum",,"","(Tolm.) Peschkova",Accepted,,M,WCSP (in review),697218,986671-1,"Stepnaya Fl. Ba?kal'sko? Sibiri","59","","1972"
tro-24000669,A,Papaveraceae,,Papaver,,"setosum",,"","Pesckhova",Unresolved,,L,TRO,24000669,,"","","",""
kew-2561547,A,Papaveraceae,,Papaver,,"sheperdi",,"","Post ex Dinsm.",Unresolved,,L,WCSP (in review),697226,673718-1,"Fl. Syria","ed. 2, 1: 32","","1932"
kew-2561493,A,Papaveraceae,,Papaver,,"sieheanum",,"","Fedde",Unresolved,,L,WCSP (in review),697172,,"Pflanzenr.","IV, 104: 359","","1909"
kew-2561495,A,Papaveraceae,,Papaver,,"sinense",,"","Thunb. ex Colla",Unresolved,,L,WCSP (in review),697174,673722-1,"Herb. Pedem.","1: 103","","1833"
kew-2608052,A,Papaveraceae,,Papaver,,"sjunicicum",,"","M.V.Agab.",Unresolved,,L,WCSP (in review),741044,77087382-1,"Fl. Rastitel'nost' Rast. Res. Arm.","16: 29","","2007"
kew-2561496,A,Papaveraceae,,Papaver,,"smirnovii",,"","Peschkova",Unresolved,,L,WCSP (in review),697175,673723-1,"Novosti Sist. Vyssh. Rast.","14: 239","","1977"
kew-2605103,A,Papaveraceae,,Papaver,,"sokolovskajae",,"","Prob.",Unresolved,,L,WCSP (in review),738258,77079521-1,"Fl. Ross. Dal'nego Vostoka","63","","2006"
kew-2561497,A,Papaveraceae,,Papaver,,"somniferum",,"","L.",Accepted,,M,WCSP (in review),697176,673724-1,"Sp. Pl.","508","","1753"
kew-2578309,A,Papaveraceae,,Papaver,,"somniferum",subsp.,"setigerum","(DC.) Arcang.",Accepted,,L,WCSP (in review),712015,60453010-2,"Comp. Fl. Ital.","25","","1882"
kew-2561476,A,Papaveraceae,,Papaver,,"speciosum",,"","Tourlet",Unresolved,,L,WCSP (in review),697155,673725-1,"Cat. Pl. Vasc. Indre-et-Loire","21","","1908"
kew-2561477,A,Papaveraceae,,Papaver,,"spectabile",,"","Salisb.",Unresolved,,L,WCSP (in review),697156,673726-1,"Prodr. Stirp. Chap. Allerton","377","","1796"
kew-2561478,A,Papaveraceae,,Papaver,,"spectabile",,"","Link ex Elkan",Unresolved,,L,WCSP (in review),697157,673727-1,"Tent. Monogr. Papaver","22","","1839"
kew-2561479,A,Papaveraceae,,Papaver,,"spicatum",,"","Boiss. & Balansa",Unresolved,,L,WCSP (in review),697158,673728-1,"Diagn. Pl. Orient.","II, 5: 14","","1856"
kew-2561480,A,Papaveraceae,,Papaver,,"spurium",,"","Wein",Unresolved,,L,WCSP (in review),697159,673729-1,"Repert. Spec. Nov. Regni Veg.","9: 314","","1911"
kew-2561490,A,Papaveraceae,,Papaver,,"stanovense",,"","(Petroch.) Peschkova",Unresolved,,L,WCSP (in review),697169,986672-1,"in Fl. Sibir.","7: 28","","1994"
kew-2561482,A,Papaveraceae,,Papaver,,"stefanssonianum",,"","Á.Löve",Unresolved,,L,WCSP (in review),697161,673730-1,"Nytt Mag. Bot.","4: 14","","1955"
kew-2561485,A,Papaveraceae,,Papaver,,"stevenianum",,"","Mikheev",Unresolved,,L,WCSP (in review),697164,898352-1,"Byull. Moskovsk. Obshch. Isp. Prir., Otd. Biol.","86(3): 86","","1981"
kew-2561486,A,Papaveraceae,,Papaver,,"stewartianum",,"","Jajri & Qaiser",Unresolved,,L,WCSP (in review),697165,673732-1,"in Fl. W. Pakistan","61: 13","","1974"
kew-2561488,A,Papaveraceae,,Papaver,,"strictum",,"","Boiss. & Balansa",Unresolved,,L,WCSP (in review),697167,673734-1,"Diagn. Pl. Orient.","II, 6: 8","","1859"
kew-2561506,A,Papaveraceae,,Papaver,,"stubendorfii",,"","Tolm.",Unresolved,,L,WCSP (in review),697185,673737-1,"Zhurn. Russk. Bot. Obshch. Akad. Nauk S.S.S.R.","16: 80","","1931"
kew-2561525,A,Papaveraceae,,Papaver,,"stylatum",,"","Boiss. & Balansa",Unresolved,,L,WCSP (in review),697204,673738-1,"Diagn. Pl. Orient.","II, 5: 13","","1856"
kew-2561528,A,Papaveraceae,,Papaver,,"subadpressiusculo-setosum",,"","Fedde",Unresolved,,L,WCSP (in review),697207,673740-1,"Bull. Herb. Boissier","II, 5: 171","","1905"
kew-2561529,A,Papaveraceae,,Papaver,,"subpiriforme",,"","Fedde",Unresolved,,L,WCSP (in review),697208,673741-1,"Bull. Herb. Boissier","II, 5: 169","","1905"
kew-2561530,A,Papaveraceae,,Papaver,,"subumbilicatum",,"","Fedde",Unresolved,,L,WCSP (in review),697209,,"Pflanzenr.","IV, 104: 324","","1909"
kew-2561540,A,Papaveraceae,,Papaver,,"sylvestre",,"","Godr.",Unresolved,,L,WCSP (in review),697219,673743-1,"Mém. Soc. Émul. Doubs","II, 5: 23","","1854"
tro-24000673,A,Papaveraceae,,Papaver,,"talyschense",,"","Grossh.",Unresolved,,L,TRO,24000673,673745-1,"Vĕstn. Tiflissk. Bot. Sada","13–14: 68","68","1919"
kew-2561534,A,Papaveraceae,,Papaver,×,"tarraconense",,"","Sennen",Unresolved,,L,WCSP (in review),697213,673746-1,"Monde Pl.","19(175): 4","","1928"
kew-2561535,A,Papaveraceae,,Papaver,,"tatricum",,"","(A.Nyár.) Ehrend.",Unresolved,,L,WCSP (in review),697214,,"Oesterr. Bot. Z.","122: 268","","1973"
kew-2561536,A,Papaveraceae,,Papaver,,"tatricum",,"","(A.Nyár.) Ehrend. ex Soó",Unresolved,,L,WCSP (in review),697215,673748-1,"Feddes Repert.","83: 188","","1972"
kew-2561538,A,Papaveraceae,,Papaver,,"tauricolum",,"","Boiss.",Unresolved,,L,WCSP (in review),697217,673749-1,"Fl. Orient.","1: 109","","1867"
kew-2561516,A,Papaveraceae,,Papaver,,"tauricum",,"","Elkan",Unresolved,,L,WCSP (in review),697195,673750-1,"Tent. Monogr. Papaver","21","","1839"
kew-2561531,A,Papaveraceae,,Papaver,,"tenerifae",,"","Fedde",Unresolved,,L,WCSP (in review),697210,673752-1,"Bull. Herb. Boissier","II, 5: 170","","1905"
kew-2561509,A,Papaveraceae,,Papaver,,"tenue",,"","Ball",Unresolved,,L,WCSP (in review),697188,673753-1,"J. Bot.","11: 296","","1873"
kew-2561510,A,Papaveraceae,,Papaver,,"tenuifolium",,"","Boiss. & Hohen.",Unresolved,,L,WCSP (in review),697189,673754-1,"Diagn. Pl. Orient.","8: 10","","1849"
kew-2561512,A,Papaveraceae,,Papaver,,"thaumasiosepalum",,"","Fedde",Unresolved,,L,WCSP (in review),697191,,"Pflanzenr.","IV, 104: 307","","1909"
kew-2561515,A,Papaveraceae,,Papaver,,"tichomirovii",,"","Mikheev",Unresolved,,L,WCSP (in review),697194,898353-1,"Byull. Moskovsk. Obshch. Isp. Prir., Otd. Biol.","86(3): 88","","1981"
kew-2561508,A,Papaveraceae,,Papaver,,"tinei",,"","Lanza",Unresolved,,L,WCSP (in review),697187,673759-1,"Boll. Reale Orto Bot. Palermo","4: 24","","1900"
tro-24000676,A,Papaveraceae,,Papaver,,"tolmatchevii",,"","Semenova",Accepted,,M,TRO,24000676,673760-1,"Fl. Murmansk. Obl.","3: 299, 369","299, 369","1956"
kew-2561518,A,Papaveraceae,,Papaver,,"tolmatschevianum",,"","N.S.Pavlova",Unresolved,,L,WCSP (in review),697197,1013310-1,"Bot. Zhurn. (Moscow & Leningrad)","84(2): 112","","1999"
kew-2561520,A,Papaveraceae,,Papaver,,"triniifolium",,"","Boiss.",Unresolved,,L,WCSP (in review),697199,673762-1,"Fl. Orient.","1: 110","","1867"
kew-2561558,A,Papaveraceae,,Papaver,,"tunetanum",,"","Fedde",Unresolved,,L,WCSP (in review),697237,,"Pflanzenr.","IV, 104: 321","","1909"
kew-2561170,A,Papaveraceae,,Papaver,,"turbinatum",,"","Fresen.",Unresolved,,L,WCSP (in review),696853,673767-1,"Mus. Senckenberg.","1: 173","","1833"
kew-2561362,A,Papaveraceae,,Papaver,,"turbinatum",,"","DC.",Unresolved,,L,WCSP (in review),697042,673766-1,"Syst. Nat.","2: 84","","1821"
kew-2561171,A,Papaveraceae,,Papaver,,"turczaninovii",,"","Peschkova",Unresolved,,L,WCSP (in review),696854,986673-1,"in Fl. Sibir.","7: 30","","1994"
kew-2561172,A,Papaveraceae,,Papaver,,"udocanicum",,"","(Peschkova) Peschkova",Unresolved,,L,WCSP (in review),696855,986674-1,"in Fl. Sibir.","7: 30","","1994"
kew-2576308,A,Papaveraceae,,Papaver,,"uintaense",,"","S.L.Welsh",Unresolved,,L,WCSP (in review),710090,60437352-2,"Utah Fl.","ed. 3: 475","","2003"
kew-2561173,A,Papaveraceae,,Papaver,,"umbonatum",,"","Boiss.",Unresolved,,L,WCSP (in review),696856,673768-1,"Diagn. Pl. Orient.","8: 11","","1849"
kew-2561175,A,Papaveraceae,,Papaver,,"uniflorum",,"","Balb. ex Spenn.",Unresolved,,L,WCSP (in review),696858,673770-1,"Fl. Friburg.","3: 980","","1829"
kew-2561177,A,Papaveraceae,,Papaver,,"uschakovii",,"","Tolm. & V.V.Petrovsky",Unresolved,,L,WCSP (in review),696860,,"Bot. Zhurn. (Moscow & Leningrad)","58: 1128","","1973"
kew-2561180,A,Papaveraceae,,Papaver,,"vagum",,"","Jord.",Unresolved,,L,WCSP (in review),696863,673774-1,"Ann. Soc. Linn. Lyon","n.s., 7: 458","","1861"
kew-2561181,A,Papaveraceae,,Papaver,,"variegatum",,"","Tolm.",Unresolved,,L,WCSP (in review),696864,896012-1,"in Arktich. Fl. SSSR","7: 20","","1975"
kew-2561182,A,Papaveraceae,,Papaver,×,"vesianii",,"","Rouy",Unresolved,,L,WCSP (in review),696865,673776-1,"Fl. France","1: 153","","1893"
kew-2561161,A,Papaveraceae,,Papaver,×,"vetteri",,"","Beauverd",Unresolved,,L,WCSP (in review),696845,673777-1,"Bull. Soc. Bot. Genève","II, 2: 7","","1910"
kew-2561178,A,Papaveraceae,,Papaver,,"victoris",,"","Škornik & Wraber",Unresolved,,L,WCSP (in review),696861,936543-1,"Biol. Vestn.","36: 82","","1988"
kew-2561176,A,Papaveraceae,,Papaver,,"villosum",,"","K.Koch",Unresolved,,L,WCSP (in review),696859,673778-1,"Linnaea","19: 49","","1846"
kew-2561154,A,Papaveraceae,,Papaver,,"virchowii",,"","Asch. & Sint. ex Boiss.",Unresolved,,L,WCSP (in review),696838,673779-1,"Fl. Orient.","Suppl.: 23","","1888"
kew-2561155,A,Papaveraceae,,Papaver,,"virgatum",,"","Sm.",Unresolved,,L,WCSP (in review),696839,673780-1,"Cycl.","26: no. 9","","1813"
tro-24000035,A,Papaveraceae,,Papaver,,"walpolei",,"","A.E. Porsild",Accepted,,M,TRO,24000035,182797-2,"Rhodora","41(486): 231, pl. 552, f. 4–10","231","1939"
kew-2896943,A,Papaveraceae,,Papaver,,"yildirimlii",,"","Ertekin",Accepted,,M,WCSP (in review),1019771,77095391-1,"Ot Sist. Bot. Dergisi","15: 2","","2008"
kew-2561157,A,Papaveraceae,,Papaver,,"zangesurum",,"","Mikheev",Unresolved,,L,WCSP (in review),696841,673782-1,"Byull. Moskovsk. Obshch. Isp. Prir., Otd. Biol.","84(4): 106","","1979"
tro-24000678,A,Papaveraceae,,Papaver,,"zangezuricum",,"","Mikheev",Unresolved,,L,TRO,24000678,,"","","",""
tro-24000210,A,Papaveraceae,,Phacocapnos,,"pruinosus",,"","Bernh.",Accepted,,M,TRO,24000210,673789-1,"Linnaea","12: 664","664","1838"
kew-2561150,A,Papaveraceae,,Platycapnos,,"grandiflorus",,"","Rouy",Unresolved,,L,WCSP (in review),696834,673857-1,"Rev. Sci. Nat. Montpellier","III, 1: 66","","1883"
kew-2561128,A,Papaveraceae,,Platycapnos,,"saxicola",,"","Willk.",Accepted,,M,WCSP (in review),696813,673858-1,"Bot. Zeitung (Berlin)","6: 367","","1848"
kew-2537059,A,Papaveraceae,,Platycapnos,,"spicatus",,"","(L.) Bernh.",Accepted,,M,WCSP (in review),672958,673859-1,"Linnaea","8: 471","","1833"
tro-24000430,A,Papaveraceae,,Platycapnos,,"tenuiloba",,"","Pomel",Unresolved,,L,TRO,24000430,,"Nouv. Mat. Fl. Atl.","240","240","1874"
kew-2561122,A,Papaveraceae,,Platycapnos,,"tenuilobus",,"","Pomel",Accepted,,M,WCSP (in review),696807,,"Nouv. Mat. Fl. Atl.","1: 240","","1874"
kew-2561124,A,Papaveraceae,,Platystemon,,"aculeolatus",,"","Greene",Unresolved,,L,WCSP (in review),696809,201877-2,"Pittonia","5: 167","","1903"
kew-2561125,A,Papaveraceae,,Platystemon,,"acutatus",,"","Greene",Unresolved,,L,WCSP (in review),696810,201878-2,"Pittonia","5: 187","","1903"
kew-2561135,A,Papaveraceae,,Platystemon,,"anemonoides",,"","Greene",Unresolved,,L,WCSP (in review),696820,201879-2,"Pittonia","5: 177","","1903"
kew-2561127,A,Papaveraceae,,Platystemon,,"antoninus",,"","Greene",Unresolved,,L,WCSP (in review),696812,201880-2,"Pittonia","5: 180","","1903"
kew-2561129,A,Papaveraceae,,Platystemon,,"arvorum",,"","Greene",Unresolved,,L,WCSP (in review),696814,201882-2,"Pittonia","5: 174","","1903"
tro-24000142,A,Papaveraceae,,Platystemon,,"californicus",,"","Benth.",Accepted,,M,TRO,24000142,,"Trans. Hort. Soc. London, ser. 2,","1(5): 405–406","405","1835"
kew-2561132,A,Papaveraceae,,Platystemon,,"capsularis",,"","Greene",Unresolved,,L,WCSP (in review),696817,201893-2,"Pittonia","5: 165","","1903"
kew-2561133,A,Papaveraceae,,Platystemon,,"cernuus",,"","Greene",Unresolved,,L,WCSP (in review),696818,201894-2,"Pittonia","5: 193","","1903"
kew-2561234,A,Papaveraceae,,Platystemon,,"commixtus",,"","Greene",Unresolved,,L,WCSP (in review),696917,201895-2,"Pittonia","5: 176","","1903"
kew-2561104,A,Papaveraceae,,Platystemon,,"communis",,"","Greene",Unresolved,,L,WCSP (in review),696789,201896-2,"Pittonia","5: 169","","1903"
kew-2561216,A,Papaveraceae,,Platystemon,,"confinis",,"","Greene",Unresolved,,L,WCSP (in review),696899,201899-2,"Pittonia","5: 176","","1903"
kew-2561296,A,Papaveraceae,,Platystemon,,"contortus",,"","Greene",Unresolved,,L,WCSP (in review),696976,201900-2,"Pittonia","5: 175","","1903"
kew-2561297,A,Papaveraceae,,Platystemon,,"crenatus",,"","Greene",Unresolved,,L,WCSP (in review),696977,201901-2,"Pittonia","5: 175","","1903"
kew-2561299,A,Papaveraceae,,Platystemon,,"denticulatus",,"","Greene",Unresolved,,L,WCSP (in review),696979,201903-2,"Fl. Francisc.","283","","1892"
kew-2561300,A,Papaveraceae,,Platystemon,,"elegans",,"","Greene",Unresolved,,L,WCSP (in review),696980,201904-2,"Pittonia","5: 178","","1903"
kew-2561301,A,Papaveraceae,,Platystemon,,"emarginatus",,"","Greene",Unresolved,,L,WCSP (in review),696981,201905-2,"Pittonia","5: 172","","1903"
kew-2561311,A,Papaveraceae,,Platystemon,,"exsculptus",,"","Greene",Unresolved,,L,WCSP (in review),696991,201906-2,"Pittonia","5: 182","","1903"
kew-2561303,A,Papaveraceae,,Platystemon,,"glyptolobus",,"","Greene",Unresolved,,L,WCSP (in review),696983,201907-2,"Pittonia","5: 182","","1903"
kew-2561295,A,Papaveraceae,,Platystemon,,"hallii",,"","Fedde",Unresolved,,L,WCSP (in review),696975,201908-2,"Pflanzenr.","IV, 104: 130","","1909"
kew-2561305,A,Papaveraceae,,Platystemon,,"heterander",,"","Greene",Unresolved,,L,WCSP (in review),696985,201909-2,"Pittonia","5: 181","","1903"
kew-2561306,A,Papaveraceae,,Platystemon,,"hispidulus",,"","Greene",Unresolved,,L,WCSP (in review),696986,201910-2,"Pittonia","5: 193","","1903"
kew-2561308,A,Papaveraceae,,Platystemon,,"hyacinthinus",,"","Greene",Unresolved,,L,WCSP (in review),696988,201912-2,"Pittonia","5: 180","","1903"
kew-2561309,A,Papaveraceae,,Platystemon,,"intermedius",,"","Fedde",Unresolved,,L,WCSP (in review),696989,201913-2,"Pflanzenr.","IV, 104: 119","","1909"
kew-2561287,A,Papaveraceae,,Platystemon,,"leiocarpus",,"","Fisch. & C.A.Mey.",Unresolved,,L,WCSP (in review),696967,673888-1,"Index Seminum (LE)","2: 47","","1836"
kew-2561304,A,Papaveraceae,,Platystemon,,"leptander",,"","Greene",Unresolved,,L,WCSP (in review),696984,201915-2,"Pittonia","5: 190","","1903"
kew-2561302,A,Papaveraceae,,Platystemon,,"leucanthus",,"","Greene",Unresolved,,L,WCSP (in review),696982,201916-2,"Pittonia","5: 188","","1903"
kew-2561281,A,Papaveraceae,,Platystemon,,"loesenerianus",,"","Fedde",Unresolved,,L,WCSP (in review),696961,201918-2,"Pflanzenr.","IV, 104: 128","","1909"
kew-2561282,A,Papaveraceae,,Platystemon,,"mendocinus",,"","Greene",Unresolved,,L,WCSP (in review),696962,201919-2,"Pittonia","5: 181","","1903"
kew-2561283,A,Papaveraceae,,Platystemon,,"microlobus",,"","Greene",Unresolved,,L,WCSP (in review),696963,201920-2,"Pittonia","5: 189","","1903"
kew-2561294,A,Papaveraceae,,Platystemon,,"nigricans",,"","Greene",Unresolved,,L,WCSP (in review),696974,201922-2,"Pittonia","5: 174","","1903"
tro-50093178,A,Papaveraceae,,Platystemon,,"nutans",,"","(Brandegee) Greene",Accepted,,M,TRO,50093178,201923-2,"Pittonia","5: 192","192","1903"
kew-2561279,A,Papaveraceae,,Platystemon,,"obtectus",,"","Greene",Unresolved,,L,WCSP (in review),696959,201924-2,"Pittonia","5: 186","","1903"
kew-2561288,A,Papaveraceae,,Platystemon,,"oreganus",,"","Curran",Unresolved,,L,WCSP (in review),696968,673899-1,"Proc. Calif. Acad. Sci.","II, 1: 242","","1888"
kew-2561290,A,Papaveraceae,,Platystemon,,"pectinatus",,"","Greene",Unresolved,,L,WCSP (in review),696970,201928-2,"Pittonia","5: 184","","1903"
kew-2561291,A,Papaveraceae,,Platystemon,,"penicillatus",,"","Greene",Unresolved,,L,WCSP (in review),696971,201929-2,"Pittonia","5: 185","","1903"
kew-2561292,A,Papaveraceae,,Platystemon,,"petrinus",,"","Greene",Unresolved,,L,WCSP (in review),696972,201930-2,"Pittonia","5: 166","","1903"
kew-2561318,A,Papaveraceae,,Platystemon,,"pilosellus",,"","Greene",Unresolved,,L,WCSP (in review),696998,201931-2,"Pittonia","5: 185","","1903"
kew-2561285,A,Papaveraceae,,Platystemon,,"proximus",,"","Greene",Unresolved,,L,WCSP (in review),696965,201932-2,"Pittonia","5: 172","","1903"
kew-2561310,A,Papaveraceae,,Platystemon,,"purpuratus",,"","Greene",Unresolved,,L,WCSP (in review),696990,201933-2,"Pittonia","5: 168","","1903"
kew-2561329,A,Papaveraceae,,Platystemon,,"quercetorum",,"","Greene",Unresolved,,L,WCSP (in review),697009,201934-2,"Pittonia","5: 173","","1903"
kew-2561330,A,Papaveraceae,,Platystemon,,"remotus",,"","Greene",Unresolved,,L,WCSP (in review),697010,201935-2,"Pittonia","5: 190","","1903"
kew-2561331,A,Papaveraceae,,Platystemon,,"rigidulus",,"","Greene",Unresolved,,L,WCSP (in review),697011,201936-2,"Pittonia","5: 167","","1903"
kew-2561332,A,Papaveraceae,,Platystemon,,"rugosus",,"","Greene",Unresolved,,L,WCSP (in review),697012,201937-2,"Pittonia","5: 183","","1903"
kew-2561333,A,Papaveraceae,,Platystemon,,"setosus",,"","Greene",Unresolved,,L,WCSP (in review),697013,201938-2,"Pittonia","5: 194","","1903"
kew-2561334,A,Papaveraceae,,Platystemon,,"sphaerocarpus",,"","Greene",Unresolved,,L,WCSP (in review),697014,201939-2,"Pittonia","5: 168","","1903"
kew-2561344,A,Papaveraceae,,Platystemon,,"subereus",,"","Greene",Unresolved,,L,WCSP (in review),697024,201940-2,"Pittonia","5: 184","","1903"
kew-2561336,A,Papaveraceae,,Platystemon,,"termini",,"","Fedde",Unresolved,,L,WCSP (in review),697016,201941-2,"Pflanzenr.","IV, 104: 128","","1909"
kew-2561328,A,Papaveraceae,,Platystemon,,"tessellatus",,"","Greene",Unresolved,,L,WCSP (in review),697008,201942-2,"Pittonia","5: 171","","1903"
kew-2561338,A,Papaveraceae,,Platystemon,,"torreyi",,"","Greene",Unresolved,,L,WCSP (in review),697018,201943-2,"Fl. Francisc.","283","","1892"
kew-2561339,A,Papaveraceae,,Platystemon,,"tortuosus",,"","Greene",Unresolved,,L,WCSP (in review),697019,201944-2,"Pittonia","5: 170","","1903"
kew-2561340,A,Papaveraceae,,Platystemon,,"turbinatus",,"","Greene",Unresolved,,L,WCSP (in review),697020,201945-2,"Pittonia","5: 188","","1903"
kew-2561341,A,Papaveraceae,,Platystemon,,"tympaniferus",,"","Fedde",Unresolved,,L,WCSP (in review),697021,201946-2,"Pflanzenr.","IV, 104: 124","","1909"
kew-2561342,A,Papaveraceae,,Platystemon,,"verecundus",,"","Greene",Unresolved,,L,WCSP (in review),697022,201947-2,"Pittonia","5: 191","","1903"
kew-2561320,A,Papaveraceae,,Platystemon,,"villosus",,"","Greene",Unresolved,,L,WCSP (in review),697000,201949-2,"Pittonia","5: 165","","1903"
kew-2561335,A,Papaveraceae,,Platystigma,,"californicum",,"","Benth. & Hook.f.",Unresolved,,L,WCSP (in review),697015,673922-1,"Gen. Pl.","1: 51","","1862"
kew-2561327,A,Papaveraceae,,Pseudofumaria,,"alba",,"","(Mill.) Lidén",Accepted,,M,WCSP (in review),697007,943202-1,"Opera Bot.","88: 32","","1986"
kew-2561319,A,Papaveraceae,,Pseudofumaria,,"alba",subsp.,"acaulis","(Wulfen) Lidén",Accepted,,L,WCSP (in review),696999,952821-1,"Opera Bot.","88: 32","","1986"
kew-2561312,A,Papaveraceae,,Pseudofumaria,,"alba",subsp.,"leiosperma","(Conrath) Lidén",Accepted,,L,WCSP (in review),696992,952822-1,"Opera Bot.","88: 32","","1986"
